CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
899,1,Male,70,Yes,No,Yes,2,United States,California,San Diego,92025,"36.98, -120.98",36.98,-120.98,Q3,Yes,3,65,Offer C,Yes,11,Yes,Cable,63,Yes,Yes,No,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,74.13,6389.27,19.91,21.63,15.38,3,Very Unsatisfied,Joined,No,0,73,81-90,6973,6000-6500,Dissatisfaction,Competitor offered higher download speeds
900,1,Female,26,Yes,Yes,Yes,1,United States,California,San Diego,92086,"37.99, -121.99",37.99,-121.99,Q3,No,2,62,Offer D,Yes,43,No,Fiber Optic,30,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,76.62,1108.91,3.56,15.38,17.72,3,Satisfied,Churned,Yes,0,82,91-100,5239,6500-7000,Dissatisfaction,Competitor offered higher download speeds
901,1,Male,33,No,Yes,No,1,United States,California,San Francisco,92041,"33.0, -117.0",33.0,-117.0,Q3,No,2,35,None,No,6,Yes,DSL,66,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Mailed Check,68.18,4956.36,12.76,20.9,18.29,4,Unsatisfied,Joined,Yes,0,85,1-10,2268,2000-2500,Price,Don't know
902,1,Male,26,No,No,No,3,United States,California,Los Angeles,92043,"34.1, -118.1",34.01,-118.01,Q3,No,1,26,Offer E,Yes,33,Yes,DSL,216,Yes,No,No,Yes,Yes,No,Yes,No,Two Year,Yes,Credit Card,117.76,6648.4,9.19,10.27,47.07,4,Very Satisfied,Churned,No,0,12,11-20,6804,2500-3000,Price,Product dissatisfaction
903,1,Male,66,No,No,Yes,2,United States,California,San Francisco,92018,"35.2, -119.2",35.02,-119.02,Q3,No,0,68,Offer E,Yes,29,Yes,Fiber Optic,333,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,60.15,525.21,7.98,4.58,22.68,2,Satisfied,Joined,No,0,14,21-30,3296,3000-3500,Dissatisfaction,Competitor had better devices
904,1,Female,23,No,Yes,Yes,1,United States,California,Los Angeles,92089,"36.3, -120.3",36.03,-120.03,Q3,Yes,2,66,Offer B,Yes,9,Yes,Fiber Optic,460,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,76.44,4674.22,17.19,10.83,33.23,5,Very Satisfied,Joined,Yes,0,95,31-40,2610,3500-4000,Dissatisfaction,Service dissatisfaction
905,1,Female,30,No,Yes,Yes,1,United States,California,Los Angeles,92026,"37.4, -121.4",37.04,-121.04,Q3,No,1,53,Offer D,No,27,Yes,Fiber Optic,890,No,No,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Mailed Check,72.27,6320.94,11.82,7.63,2.26,3,Very Satisfied,Joined,No,1,86,41-50,6617,4000-4500,Other,Product dissatisfaction
906,1,Male,48,No,No,Yes,0,United States,California,San Diego,92021,"33.5, -117.5",33.05,-117.05,Q3,No,4,40,Offer E,No,21,No,DSL,926,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.22,2255.6,10.68,25.97,49.51,1,Very Unsatisfied,Joined,Yes,1,73,51-60,2744,4500-5000,Attitude,Attitude of support person
907,1,Female,73,No,No,Yes,1,United States,California,Los Angeles,92063,"34.6, -118.6",34.06,-118.06,Q3,No,3,7,Offer E,No,0,No,DSL,850,No,Yes,No,No,No,No,Yes,No,Two Year,No,Bank Withdrawal,146.95,3638.19,17.45,18.57,5.19,5,Very Satisfied,Joined,No,1,36,61-70,3115,5000-5500,Attitude,Service dissatisfaction
908,1,Male,74,No,No,Yes,4,United States,California,San Diego,92013,"35.7, -119.7",35.07,-119.07,Q3,Yes,1,37,Offer E,Yes,41,No,Cable,169,Yes,Yes,Yes,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,76.81,4236.43,17.13,17.19,38.44,4,Neutral,Churned,Yes,0,78,71-80,3430,5500-6000,Attitude,Competitor offered higher download speeds
909,1,Female,79,No,Yes,Yes,0,United States,California,San Diego,92043,"36.8, -120.8",36.08,-120.08,Q3,No,0,34,Offer C,Yes,12,No,DSL,166,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,145.77,2681.78,11.53,24.44,12.32,5,Neutral,Stayed,No,1,80,81-90,4012,6000-6500,Dissatisfaction,Attitude of support person
910,1,Female,21,No,Yes,No,4,United States,California,Los Angeles,92065,"37.9, -121.9",37.09,-121.09,Q3,No,2,14,Offer B,No,28,No,Fiber Optic,549,Yes,Yes,No,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,94.22,4397.43,9.84,13.38,12.21,4,Satisfied,Joined,No,0,29,91-100,6194,6500-7000,Dissatisfaction,Product dissatisfaction
911,1,Male,37,Yes,No,No,3,United States,California,Los Angeles,92011,"33.10, -117.10",33.1,-117.1,Q3,No,1,38,Offer E,Yes,43,Yes,No,934,Yes,Yes,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,146.57,3967.67,17.43,0.69,12.64,2,Very Satisfied,Stayed,Yes,1,17,1-10,3175,2000-2500,Competitor,Competitor offered more data
912,1,Male,71,No,No,Yes,2,United States,California,San Francisco,92072,"34.11, -118.11",34.11,-118.11,Q3,Yes,0,4,Offer C,Yes,43,Yes,Cable,511,No,No,Yes,No,Yes,No,Yes,No,One Year,No,Mailed Check,118.55,4121.37,2.65,18.56,2.85,5,Neutral,Stayed,No,1,27,11-20,2046,2500-3000,Price,Don't know
913,1,Female,39,No,Yes,Yes,0,United States,California,San Diego,92079,"35.12, -119.12",35.12,-119.12,Q3,Yes,1,61,Offer D,Yes,11,Yes,No,425,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,118.98,5509.73,3.02,27.98,0.31,1,Unsatisfied,Joined,Yes,0,8,21-30,2781,3000-3500,Other,Competitor offered more data
914,1,Female,79,No,No,Yes,4,United States,California,San Diego,92004,"36.13, -120.13",36.13,-120.13,Q3,Yes,1,44,Offer E,No,45,Yes,Fiber Optic,766,No,Yes,No,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,125.62,1276.3,2.01,22.82,45.1,2,Satisfied,Stayed,Yes,1,89,31-40,5701,3500-4000,Other,Service dissatisfaction
915,1,Female,57,Yes,Yes,No,1,United States,California,San Francisco,92057,"37.14, -121.14",37.14,-121.14,Q3,No,2,65,Offer C,No,35,Yes,Fiber Optic,832,Yes,No,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,125.96,282.59,13.0,0.1,31.7,2,Neutral,Stayed,No,0,52,41-50,3002,4000-4500,Price,Product dissatisfaction
916,1,Female,32,No,Yes,Yes,4,United States,California,Los Angeles,92008,"33.15, -117.15",33.15,-117.15,Q3,Yes,0,40,Offer E,Yes,5,No,Fiber Optic,987,Yes,No,No,No,No,Yes,Yes,No,One Year,No,Credit Card,135.13,129.58,6.74,18.91,0.54,2,Very Unsatisfied,Churned,No,0,16,51-60,5222,4500-5000,Attitude,Product dissatisfaction
917,1,Male,74,No,No,No,4,United States,California,Los Angeles,92062,"34.16, -118.16",34.16,-118.16,Q3,No,3,4,None,No,37,Yes,No,85,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,86.33,3147.95,17.09,7.77,33.29,5,Very Satisfied,Stayed,No,1,100,61-70,5388,5000-5500,Other,Competitor offered higher download speeds
918,1,Female,70,No,No,Yes,1,United States,California,San Diego,92079,"35.17, -119.17",35.17,-119.17,Q3,No,1,27,Offer B,No,16,No,Fiber Optic,404,Yes,No,Yes,No,No,No,Yes,No,One Year,No,Credit Card,140.18,2522.25,0.78,25.56,21.49,1,Unsatisfied,Churned,Yes,1,65,71-80,3313,5500-6000,Price,Competitor made better offer
919,1,Female,44,No,No,Yes,1,United States,California,San Francisco,92090,"36.18, -120.18",36.18,-120.18,Q3,No,1,22,Offer B,No,47,No,Cable,13,No,Yes,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,120.07,3818.76,19.78,16.5,11.35,1,Very Unsatisfied,Stayed,No,0,39,81-90,3742,6000-6500,Other,Service dissatisfaction
920,1,Male,39,Yes,No,Yes,4,United States,California,San Diego,92066,"37.19, -121.19",37.19,-121.19,Q3,No,3,36,Offer C,Yes,39,Yes,No,616,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.17,5788.14,11.86,9.11,18.31,3,Very Unsatisfied,Joined,No,1,5,91-100,4691,6500-7000,Attitude,Moved
921,1,Female,45,No,No,No,1,United States,California,Los Angeles,92019,"33.20, -117.20",33.2,-117.2,Q3,No,2,62,None,No,38,No,No,371,No,No,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit Card,65.2,2926.3,11.79,1.67,48.61,5,Very Satisfied,Stayed,Yes,0,28,1-10,6973,2000-2500,Competitor,Service dissatisfaction
922,1,Female,73,No,Yes,No,2,United States,California,Los Angeles,92068,"34.21, -118.21",34.21,-118.21,Q3,Yes,3,37,Offer C,Yes,14,Yes,DSL,714,No,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,109.86,2391.99,4.04,6.42,49.27,5,Satisfied,Churned,Yes,0,99,11-20,3218,2500-3000,Other,Price too high
923,1,Male,74,No,Yes,No,4,United States,California,San Francisco,92002,"35.22, -119.22",35.22,-119.22,Q3,No,4,47,Offer A,No,15,Yes,Cable,590,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,138.37,7827.09,5.84,29.2,32.83,3,Very Unsatisfied,Stayed,No,0,64,21-30,3976,3000-3500,Price,Don't know
924,1,Female,32,No,Yes,No,3,United States,California,San Francisco,92039,"36.23, -120.23",36.23,-120.23,Q3,Yes,0,29,Offer A,No,32,No,DSL,464,Yes,Yes,No,No,No,No,Yes,No,Two Year,No,Mailed Check,101.08,4010.29,13.56,29.85,27.94,2,Satisfied,Joined,No,1,70,31-40,5179,3500-4000,Other,Competitor had better devices
925,1,Female,31,Yes,Yes,Yes,0,United States,California,San Diego,92070,"37.24, -121.24",37.24,-121.24,Q3,Yes,1,25,Offer A,No,34,No,Cable,204,No,No,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,59.47,4210.52,5.82,23.46,11.99,3,Very Unsatisfied,Stayed,Yes,0,1,41-50,2527,4000-4500,Competitor,Don't know
926,1,Male,33,No,Yes,Yes,0,United States,California,Los Angeles,92040,"33.25, -117.25",33.25,-117.25,Q3,Yes,3,30,Offer A,Yes,5,Yes,Fiber Optic,244,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,90.47,4152.72,1.12,1.59,20.71,1,Neutral,Stayed,No,1,20,51-60,3942,4500-5000,Dissatisfaction,Product dissatisfaction
927,1,Male,38,No,Yes,Yes,0,United States,California,San Diego,92029,"34.26, -118.26",34.26,-118.26,Q3,No,1,41,Offer C,Yes,11,Yes,Fiber Optic,251,No,No,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,134.45,1301.92,13.59,12.87,13.79,4,Satisfied,Churned,Yes,1,90,61-70,3473,5000-5500,Competitor,Product dissatisfaction
928,1,Female,57,No,Yes,No,3,United States,California,San Francisco,92001,"35.27, -119.27",35.27,-119.27,Q3,Yes,3,21,Offer B,No,29,No,Fiber Optic,389,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,116.43,6165.04,11.64,9.17,6.45,4,Unsatisfied,Churned,No,0,81,71-80,2260,5500-6000,Attitude,Don't know
929,1,Female,34,No,Yes,Yes,1,United States,California,San Diego,92082,"36.28, -120.28",36.28,-120.28,Q3,No,3,33,Offer D,Yes,31,Yes,Fiber Optic,348,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,111.11,7360.05,10.78,0.11,6.99,4,Very Satisfied,Stayed,Yes,0,74,81-90,4709,6000-6500,Competitor,Product dissatisfaction
930,1,Male,75,Yes,No,Yes,1,United States,California,Los Angeles,92047,"37.29, -121.29",37.29,-121.29,Q3,Yes,1,33,Offer E,Yes,8,Yes,No,771,Yes,Yes,No,No,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,127.11,7709.29,12.16,24.74,46.82,5,Satisfied,Stayed,No,1,72,91-100,4460,6500-7000,Competitor,Attitude of support person
931,1,Male,59,No,No,Yes,0,United States,California,San Diego,92007,"33.30, -117.30",33.3,-117.3,Q3,No,4,13,Offer C,No,37,Yes,Cable,646,Yes,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,62.75,140.42,5.3,22.93,29.82,5,Very Unsatisfied,Churned,No,0,93,1-10,2936,2000-2500,Competitor,Service dissatisfaction
932,1,Female,48,No,No,Yes,3,United States,California,San Francisco,92050,"34.31, -118.31",34.31,-118.31,Q3,No,0,25,Offer B,Yes,25,Yes,DSL,815,No,No,Yes,Yes,Yes,Yes,No,No,One Year,No,Bank Withdrawal,71.62,2026.1,4.6,4.68,23.48,4,Very Satisfied,Joined,Yes,0,100,11-20,6464,2500-3000,Dissatisfaction,Competitor offered higher download speeds
933,1,Female,63,Yes,No,No,2,United States,California,San Diego,92060,"35.32, -119.32",35.32,-119.32,Q3,Yes,3,8,Offer E,Yes,39,Yes,No,233,Yes,No,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,65.34,1324.96,9.0,2.7,43.63,4,Neutral,Stayed,Yes,1,41,21-30,2594,3000-3500,Attitude,Product dissatisfaction
934,1,Male,55,No,Yes,No,2,United States,California,San Francisco,92024,"36.33, -120.33",36.33,-120.33,Q3,Yes,3,12,None,No,48,No,DSL,831,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,Yes,Mailed Check,56.48,5844.82,18.47,10.46,42.26,5,Unsatisfied,Churned,Yes,1,94,31-40,2119,3500-4000,Price,Competitor offered more data
935,1,Female,58,No,No,Yes,0,United States,California,Los Angeles,92085,"37.34, -121.34",37.34,-121.34,Q3,Yes,0,61,Offer D,Yes,41,No,Cable,25,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,129.97,3487.06,2.87,14.17,6.87,1,Neutral,Churned,No,0,81,41-50,4263,4000-4500,Competitor,Competitor had better devices
936,1,Male,19,No,No,Yes,1,United States,California,San Diego,92045,"33.35, -117.35",33.35,-117.35,Q3,No,0,49,Offer B,Yes,7,Yes,No,396,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,72.09,3336.88,18.46,19.41,18.6,2,Very Unsatisfied,Stayed,Yes,1,37,51-60,4598,4500-5000,Price,Moved
937,1,Female,42,No,Yes,No,0,United States,California,Los Angeles,92090,"34.36, -118.36",34.36,-118.36,Q3,No,1,63,None,No,7,Yes,Cable,517,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,125.68,486.39,14.18,2.01,45.73,4,Satisfied,Joined,Yes,0,16,61-70,2932,5000-5500,Dissatisfaction,Price too high
938,1,Male,46,No,Yes,No,0,United States,California,San Francisco,92092,"35.37, -119.37",35.37,-119.37,Q3,No,1,38,Offer A,No,49,Yes,No,477,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,82.25,4279.56,9.17,16.0,38.35,3,Very Unsatisfied,Churned,Yes,1,67,71-80,3885,5500-6000,Other,Price too high
939,1,Female,23,No,No,No,4,United States,California,Los Angeles,92017,"36.38, -120.38",36.38,-120.38,Q3,No,2,27,Offer D,Yes,16,No,DSL,786,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,137.25,3240.74,11.42,14.16,25.92,5,Neutral,Churned,No,0,70,81-90,2469,6000-6500,Other,Moved
940,1,Female,27,No,Yes,Yes,1,United States,California,San Diego,92017,"37.39, -121.39",37.39,-121.39,Q3,No,2,13,Offer A,No,33,No,Fiber Optic,84,No,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,128.67,4678.23,17.18,12.29,12.23,1,Neutral,Joined,No,1,69,91-100,6054,6500-7000,Attitude,Competitor made better offer
941,1,Female,50,No,Yes,No,4,United States,California,San Diego,92053,"33.40, -117.40",33.4,-117.4,Q3,Yes,1,33,None,No,39,Yes,DSL,728,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,63.45,5189.81,3.77,21.95,30.75,2,Satisfied,Churned,Yes,1,65,1-10,5694,2000-2500,Attitude,Competitor offered more data
942,1,Female,28,No,Yes,No,2,United States,California,San Diego,92072,"34.41, -118.41",34.41,-118.41,Q3,Yes,0,31,Offer E,No,45,Yes,No,818,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,65.66,7223.61,10.7,28.44,15.07,5,Very Satisfied,Stayed,No,1,62,11-20,4618,2500-3000,Price,Moved
943,1,Male,65,No,No,Yes,1,United States,California,San Diego,92026,"35.42, -119.42",35.42,-119.42,Q3,No,0,65,Offer D,No,25,Yes,Fiber Optic,806,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,148.33,5997.86,15.43,0.32,12.39,4,Unsatisfied,Churned,No,1,28,21-30,3522,3000-3500,Competitor,Competitor offered higher download speeds
944,1,Male,54,Yes,Yes,Yes,2,United States,California,San Francisco,92051,"36.43, -120.43",36.43,-120.43,Q3,Yes,0,2,Offer E,Yes,15,Yes,Fiber Optic,647,Yes,Yes,Yes,No,Yes,No,Yes,No,Two Year,No,Mailed Check,54.24,235.74,16.01,6.22,44.58,1,Unsatisfied,Joined,Yes,0,64,31-40,3686,3500-4000,Competitor,Product dissatisfaction
945,1,Male,35,No,Yes,No,3,United States,California,San Diego,92081,"37.44, -121.44",37.44,-121.44,Q3,Yes,0,12,Offer B,No,24,Yes,Fiber Optic,784,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Mailed Check,104.85,7288.6,4.51,13.07,11.35,3,Unsatisfied,Joined,Yes,0,85,41-50,6111,4000-4500,Competitor,Competitor made better offer
946,1,Female,58,No,No,Yes,1,United States,California,San Diego,92003,"33.45, -117.45",33.45,-117.45,Q3,Yes,3,55,Offer E,No,2,No,Cable,140,Yes,No,No,No,Yes,No,Yes,No,Two Year,No,Mailed Check,74.12,1631.78,8.4,9.57,19.1,1,Satisfied,Churned,Yes,1,6,51-60,5166,4500-5000,Competitor,Don't know
947,1,Female,33,No,Yes,Yes,2,United States,California,Los Angeles,92033,"34.46, -118.46",34.46,-118.46,Q3,Yes,4,66,Offer B,Yes,12,No,DSL,82,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,79.39,5510.07,15.67,1.97,7.06,4,Very Satisfied,Churned,No,0,31,61-70,5405,5000-5500,Dissatisfaction,Competitor offered more data
948,1,Female,69,Yes,Yes,No,0,United States,California,San Francisco,92052,"35.47, -119.47",35.47,-119.47,Q3,Yes,2,48,Offer B,No,0,No,DSL,137,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,54.9,4531.76,1.29,24.57,9.0,3,Very Satisfied,Churned,Yes,0,96,71-80,5139,5500-6000,Dissatisfaction,Moved
949,1,Female,49,Yes,Yes,No,3,United States,California,San Francisco,92001,"36.48, -120.48",36.48,-120.48,Q3,No,3,59,Offer E,No,1,No,DSL,500,No,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,63.85,7433.89,3.17,13.29,39.74,1,Neutral,Churned,Yes,1,19,81-90,2461,6000-6500,Price,Attitude of support person
950,1,Male,71,No,No,Yes,2,United States,California,San Francisco,92056,"37.49, -121.49",37.49,-121.49,Q3,No,0,49,Offer E,Yes,25,No,Fiber Optic,946,Yes,Yes,Yes,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,105.19,3134.53,0.56,3.67,3.03,4,Very Satisfied,Stayed,Yes,1,27,91-100,4737,6500-7000,Attitude,Moved
951,1,Male,41,No,Yes,No,0,United States,California,San Francisco,92011,"33.50, -117.50",33.5,-117.5,Q3,Yes,2,65,Offer C,No,0,No,Fiber Optic,259,No,Yes,No,No,No,No,Yes,No,Two Year,No,Credit Card,85.1,4844.57,19.18,18.8,27.57,2,Neutral,Churned,Yes,1,37,1-10,4944,2000-2500,Competitor,Product dissatisfaction
952,1,Female,39,No,No,Yes,1,United States,California,Los Angeles,92092,"34.51, -118.51",34.51,-118.51,Q3,No,0,70,Offer D,No,15,No,No,290,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,61.26,3927.55,16.4,19.8,1.16,3,Very Unsatisfied,Churned,Yes,1,15,11-20,2225,2500-3000,Attitude,Moved
953,1,Female,47,No,No,No,3,United States,California,San Francisco,92048,"35.52, -119.52",35.52,-119.52,Q3,Yes,2,8,Offer E,No,42,No,Cable,968,Yes,Yes,No,No,Yes,Yes,No,No,Two Year,Yes,Mailed Check,71.53,7848.99,10.71,25.36,28.93,1,Very Satisfied,Joined,Yes,0,68,21-30,2038,3000-3500,Price,Attitude of support person
954,1,Male,65,Yes,No,Yes,0,United States,California,San Francisco,92070,"36.53, -120.53",36.53,-120.53,Q3,Yes,0,17,Offer D,Yes,12,Yes,No,289,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,126.36,2333.0,5.47,7.5,8.72,3,Satisfied,Churned,No,1,85,31-40,3166,3500-4000,Competitor,Product dissatisfaction
955,1,Male,49,Yes,Yes,Yes,3,United States,California,Los Angeles,92089,"37.54, -121.54",37.54,-121.54,Q3,Yes,4,67,Offer B,No,40,Yes,DSL,12,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,133.23,5409.8,17.53,20.94,48.85,2,Very Satisfied,Joined,No,0,68,41-50,5202,4000-4500,Attitude,Competitor had better devices
956,1,Female,28,No,No,No,0,United States,California,Los Angeles,92072,"33.55, -117.55",33.55,-117.55,Q3,Yes,0,41,Offer C,No,4,Yes,Cable,313,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,120.74,7857.91,6.48,12.44,46.69,3,Satisfied,Stayed,No,1,51,51-60,2184,4500-5000,Dissatisfaction,Competitor offered more data
957,1,Male,42,No,Yes,No,3,United States,California,San Francisco,92031,"34.56, -118.56",34.56,-118.56,Q3,Yes,2,38,Offer C,Yes,49,Yes,Fiber Optic,564,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,64.23,6920.84,4.54,26.71,29.47,2,Very Unsatisfied,Churned,Yes,0,37,61-70,6962,5000-5500,Other,Product dissatisfaction
958,1,Male,61,No,No,Yes,1,United States,California,Los Angeles,92005,"35.57, -119.57",35.57,-119.57,Q3,Yes,4,8,Offer C,Yes,8,No,No,567,Yes,No,No,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,65.79,6492.99,3.14,29.38,23.06,1,Unsatisfied,Stayed,No,0,91,71-80,4303,5500-6000,Attitude,Competitor made better offer
959,1,Female,23,No,No,Yes,3,United States,California,San Diego,92056,"36.58, -120.58",36.58,-120.58,Q3,No,4,68,Offer E,Yes,25,No,No,673,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,51.69,481.4,15.17,17.21,10.3,3,Very Unsatisfied,Stayed,Yes,0,83,81-90,3482,6000-6500,Attitude,Price too high
960,1,Male,18,No,Yes,No,4,United States,California,San Diego,92016,"37.59, -121.59",37.59,-121.59,Q3,No,2,63,Offer A,No,6,No,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,109.83,6291.29,6.62,17.97,46.27,1,Unsatisfied,Stayed,No,1,23,91-100,6968,6500-7000,Price,Price too high
961,1,Male,52,No,No,No,3,United States,California,Los Angeles,92000,"33.60, -117.60",33.6,-117.6,Q3,Yes,4,55,None,No,34,Yes,DSL,951,No,No,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Mailed Check,74.95,5763.53,8.3,2.11,7.07,3,Unsatisfied,Churned,No,1,83,1-10,3847,2000-2500,Attitude,Attitude of support person
962,1,Male,56,No,Yes,Yes,3,United States,California,San Diego,92090,"34.61, -118.61",34.61,-118.61,Q3,Yes,4,18,Offer A,No,2,Yes,No,780,No,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed Check,75.22,3749.23,9.74,1.5,3.64,2,Neutral,Joined,Yes,0,91,11-20,5198,2500-3000,Dissatisfaction,Competitor offered higher download speeds
963,1,Male,36,No,Yes,No,2,United States,California,San Diego,92098,"35.62, -119.62",35.62,-119.62,Q3,Yes,0,56,Offer B,Yes,26,Yes,No,843,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,73.93,3623.48,7.84,16.18,4.78,1,Neutral,Joined,No,0,69,21-30,3307,3000-3500,Attitude,Service dissatisfaction
964,1,Female,78,No,No,Yes,4,United States,California,San Diego,92057,"36.63, -120.63",36.63,-120.63,Q3,Yes,4,18,Offer B,Yes,2,No,DSL,281,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed Check,101.22,5239.79,9.45,21.05,6.46,2,Very Unsatisfied,Stayed,Yes,0,12,31-40,4274,3500-4000,Other,Product dissatisfaction
965,1,Female,35,No,No,Yes,3,United States,California,Los Angeles,92005,"37.64, -121.64",37.64,-121.64,Q3,Yes,0,41,None,No,10,No,DSL,354,Yes,No,Yes,No,No,Yes,No,No,Two Year,Yes,Credit Card,100.4,217.25,16.73,26.52,22.58,3,Very Satisfied,Churned,No,0,23,41-50,2108,4000-4500,Price,Moved
966,1,Female,78,No,Yes,Yes,4,United States,California,Los Angeles,92072,"33.65, -117.65",33.65,-117.65,Q3,No,1,8,Offer D,Yes,25,No,Fiber Optic,477,No,Yes,Yes,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,102.34,3411.26,14.79,21.16,36.91,3,Very Unsatisfied,Churned,Yes,0,30,51-60,6282,4500-5000,Price,Don't know
967,1,Female,63,No,Yes,Yes,2,United States,California,San Diego,92074,"34.66, -118.66",34.66,-118.66,Q3,No,1,38,Offer D,Yes,34,Yes,No,448,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,101.67,6396.62,17.65,18.88,34.79,4,Neutral,Stayed,No,0,57,61-70,6168,5000-5500,Price,Moved
968,1,Female,32,No,Yes,No,1,United States,California,San Francisco,92090,"35.67, -119.67",35.67,-119.67,Q3,No,3,65,Offer C,Yes,18,No,Cable,795,Yes,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,112.66,6433.53,3.42,29.19,36.39,2,Very Satisfied,Joined,Yes,0,70,71-80,6089,5500-6000,Attitude,Service dissatisfaction
969,1,Female,77,No,Yes,Yes,2,United States,California,San Francisco,92032,"36.68, -120.68",36.68,-120.68,Q3,Yes,1,16,Offer E,Yes,23,Yes,No,935,Yes,Yes,No,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,89.94,1887.78,15.29,24.33,7.67,4,Neutral,Churned,No,1,12,81-90,6453,6000-6500,Dissatisfaction,Moved
